connection_time,destination_same_source_port_rate,destination_different_server_rate,connection_status,connection_count,destination_server_different_host_rate,protocol,server_different_host_rate,destination_server_syn_error_rate,destination_host_server_count,fragment_errors,service_type,destination_syn_error_rate,destination_bytes,authentication_status,destination_host_count,destination_reset_error_rate,different_server_rate,class
0,0.0,0.0,SF,8,0.0,tcp,0.0,0.0,255,0,http,0.0,3867,1,255,0.0,0.0,normal
0,0.01,0.07,S0,2,0.0,tcp,0.0,0.01,109,0,smtp,0.0,0,0,255,0.0,0.0,normal
0,0.02,0.0,SF,6,0.02,tcp,0.0,0.0,255,0,http,0.0,6822,1,58,0.0,0.0,normal
0,0.0,0.0,SF,10,0.0,tcp,0.0,0.0,255,0,http,0.0,365,1,255,0.0,0.0,normal
0,0.0,0.0,SF,23,0.0,tcp,0.03,0.0,255,0,http,0.0,301,1,255,0.0,0.0,normal
0,0.01,0.0,SF,7,0.04,tcp,0.25,0.0,255,0,http,0.01,973,1,179,0.0,0.0,normal
0,0.02,0.1,SF,1,0.02,tcp,1.0,0.0,198,0,smtp,0.0,337,1,41,0.0,0.0,normal
0,0.01,0.01,SF,188,0.0,udp,0.0,0.0,254,0,domain_u,0.0,76,0,255,0.0,0.01,normal
0,0.01,0.05,SF,1,0.01,tcp,0.0,0.01,167,0,smtp,0.01,332,1,105,0.0,0.0,normal
0,0.0,0.02,SF,1,0.0,tcp,0.0,0.0,139,0,smtp,0.0,329,1,255,0.0,0.0,normal
0,0.0,0.0,S1,1,0.0,tcp,0.0,0.0,255,0,http,0.0,29200,1,255,0.0,0.0,normal
0,0.06,0.0,SF,6,0.04,tcp,0.25,0.0,255,0,http,0.06,3831,1,17,0.0,0.0,normal
0,0.03,0.0,SF,4,0.02,tcp,0.09,0.0,255,0,http,0.0,744,1,34,0.0,0.0,normal
0,0.0,0.0,SF,4,0.0,tcp,0.0,0.0,255,0,http,0.0,8584,1,255,0.0,0.0,normal
0,0.1,0.08,SF,2,0.0,tcp,0.0,0.0,5,0,ftp_data,0.0,0,0,51,0.0,0.0,normal
0,0.08,0.0,SF,1,0.02,tcp,1.0,0.0,255,0,http,0.0,346,1,12,0.0,0.0,normal
0,0.21,0.03,SF,4,0.0,tcp,0.0,0.0,33,0,ftp_data,0.0,0,0,158,0.04,0.0,normal
0,0.33,0.07,SF,23,0.0,tcp,0.0,0.0,1,0,other,0.01,0,1,175,0.0,0.43,normal
0,1.0,0.0,REJ,1,0.2,tcp,1.0,0.0,255,0,http,0.0,0,0,1,1.0,0.0,normal
0,0.0,0.0,SF,20,0.0,tcp,0.0,0.0,255,0,http,0.0,575,1,255,0.0,0.0,normal
0,0.02,0.01,SF,10,0.0,icmp,0.0,0.0,4,0,urp_i,0.0,0,0,255,0.0,0.2,normal
0,0.0,0.0,SF,10,0.0,tcp,0.18,0.0,255,0,http,0.0,938,1,255,0.0,0.0,normal
0,0.03,0.13,SF,1,0.02,tcp,0.0,0.02,131,0,smtp,0.0,330,1,39,0.0,0.0,normal
0,0.02,0.07,S0,2,0.01,tcp,0.0,0.01,134,0,smtp,0.01,0,0,103,0.0,0.0,normal
0,0.04,0.0,SF,3,0.04,tcp,0.0,0.0,255,0,http,0.0,711,1,27,0.0,0.0,normal
0,0.01,0.0,SF,2,0.03,tcp,0.0,0.0,255,0,http,0.0,1694,1,144,0.0,0.0,normal
0,0.01,0.05,SF,1,0.03,tcp,1.0,0.01,119,0,smtp,0.03,328,1,103,0.0,0.0,normal
0,0.5,0.0,REJ,1,0.32,tcp,0.0,0.0,250,0,http,0.0,0,0,2,1.0,0.0,normal
0,0.01,0.01,SF,156,0.0,udp,0.0,0.0,249,0,domain_u,0.0,76,0,255,0.0,0.0,normal
0,0.48,0.05,SF,1,0.0,tcp,0.0,0.02,113,0,ftp_data,0.01,0,1,255,0.0,0.0,normal
0,0.01,0.0,SF,31,0.0,tcp,0.0,0.0,255,0,http,0.0,365,1,255,0.0,0.0,normal
0,0.01,0.0,SF,1,0.02,tcp,0.25,0.0,255,0,http,0.0,1820,1,143,0.0,0.0,normal
0,0.01,0.0,SF,2,0.02,tcp,0.0,0.01,255,0,http,0.01,310,1,116,0.0,0.0,normal
0,0.0,0.01,SF,246,0.0,udp,0.0,0.0,251,0,domain_u,0.0,111,0,255,0.0,0.0,normal
0,1.0,0.0,SF,1,0.01,tcp,0.0,0.0,255,0,http,0.0,6300,1,1,0.0,0.0,normal
0,1.0,0.0,SF,12,0.01,udp,0.04,0.0,208,0,domain_u,0.0,137,0,33,0.0,0.0,normal
31,0.0,0.02,SF,1,0.0,tcp,0.0,0.0,37,0,ftp,0.0,2586,1,255,0.0,0.0,normal
0,0.12,0.0,SF,6,0.02,tcp,0.22,0.0,255,0,http,0.0,5678,1,8,0.0,0.0,normal
0,0.0,0.01,SF,7,0.0,tcp,0.0,0.0,251,0,http,0.0,1075,1,255,0.0,0.0,normal
0,0.01,0.05,SF,1,0.0,tcp,0.0,0.0,65,0,smtp,0.0,363,1,150,0.0,0.0,normal
0,0.0,0.01,SF,4,0.0,udp,0.0,0.0,235,0,private,0.0,146,0,255,0.0,0.5,normal
0,0.0,0.01,SF,6,0.0,tcp,0.0,0.0,201,0,http,0.0,2507,1,215,0.0,0.0,normal
0,0.0,0.01,SF,191,0.0,udp,0.0,0.0,236,0,domain_u,0.0,74,0,255,0.0,0.0,normal
0,0.18,0.08,SF,1,0.05,tcp,0.67,0.0,37,0,ftp_data,0.0,0,1,74,0.0,0.0,normal
0,0.02,0.07,SF,1,0.01,tcp,0.0,0.0,170,0,smtp,0.0,329,1,57,0.0,0.0,normal
1,0.1,0.3,SF,1,0.03,tcp,0.0,0.0,74,0,smtp,0.0,381,1,10,0.0,0.0,normal
4,0.0,0.01,SF,1,0.0,tcp,0.0,0.0,247,0,http,0.0,273544,1,255,0.0,0.0,normal
0,0.04,0.0,SF,3,0.01,tcp,0.0,0.0,255,0,http,0.0,3351,1,24,0.0,0.0,normal
0,0.0,0.01,SF,306,0.0,udp,0.0,0.0,218,0,domain_u,0.0,45,0,255,0.0,0.0,normal
0,0.38,0.08,SF,17,0.0,tcp,0.0,0.0,23,0,ftp_data,0.0,0,0,60,0.0,0.0,normal
0,0.01,0.0,SF,13,0.01,tcp,0.14,0.0,255,0,http,0.0,3846,1,90,0.0,0.0,normal
0,0.0,0.01,SF,296,0.0,udp,0.0,0.0,254,0,domain_u,0.0,81,0,255,0.0,0.01,normal
0,0.0,0.0,SF,5,0.0,tcp,0.0,0.0,255,0,http,0.0,3957,1,255,0.0,0.0,normal
0,0.33,0.0,SF,3,0.04,tcp,0.29,0.0,255,0,http,0.0,122,1,3,0.0,0.0,normal
0,0.0,0.01,SF,1,0.0,udp,1.0,0.0,234,0,domain_u,0.0,49,0,255,0.02,0.0,normal
0,0.0,0.0,SF,19,0.0,tcp,0.0,0.0,255,0,http,0.0,1003,1,255,0.0,0.0,normal
0,0.0,0.0,SF,10,0.0,tcp,0.0,0.0,255,0,http,0.0,2097,1,255,0.0,0.0,normal
0,0.01,0.0,S0,2,0.0,tcp,0.33,0.01,255,0,http,0.01,0,0,255,0.0,0.0,normal
27,0.0,0.03,SF,1,0.14,tcp,0.0,0.0,14,0,finger,0.0,138,0,211,0.0,0.0,normal
244,0.01,0.04,SF,1,0.0,tcp,0.0,0.0,28,0,telnet,0.0,6074,1,124,0.02,0.0,normal
0,0.0,0.0,SF,33,0.0,tcp,0.0,0.0,255,0,http,0.0,1010,1,255,0.0,0.0,normal
0,0.95,0.71,SF,5,0.0,udp,0.0,0.0,2,0,other,0.0,0,0,82,0.0,0.6,normal
0,0.07,0.0,SF,13,0.07,tcp,0.0,0.0,255,0,http,0.0,5299,1,14,0.07,0.0,normal
0,0.0,0.01,SF,4,0.0,tcp,0.4,0.01,234,0,http,0.01,2507,1,255,0.0,0.0,normal
0,0.01,0.0,SF,22,0.03,tcp,0.09,0.0,255,0,http,0.0,1236,1,94,0.0,0.0,normal
0,0.0,0.0,SF,15,0.0,tcp,0.0,0.0,255,0,http,0.0,608,1,255,0.0,0.0,normal
0,0.05,0.0,SF,1,0.0,tcp,0.0,0.0,22,0,http,0.0,1295,1,22,0.0,0.0,normal
0,0.84,0.51,SF,1,0.0,udp,0.0,0.0,1,0,other,0.0,0,0,170,0.0,0.0,normal
0,0.58,0.02,SF,12,0.02,tcp,0.0,0.01,103,0,ftp_data,0.0,0,1,155,0.0,0.0,normal
0,0.01,0.0,SF,7,0.02,tcp,0.25,0.0,255,0,http,0.01,2446,1,116,0.0,0.0,normal
0,0.0,0.0,SF,15,0.0,tcp,0.0,0.0,255,0,http,0.0,791,1,255,0.0,0.0,normal
0,0.0,0.01,SF,235,0.0,udp,0.01,0.0,244,0,domain_u,0.0,127,0,255,0.0,0.01,normal
0,0.02,0.08,SF,1,0.01,tcp,0.0,0.0,167,0,smtp,0.0,332,1,51,0.0,0.0,normal
0,0.03,0.0,SF,7,0.04,tcp,0.25,0.0,255,0,http,0.0,916,1,34,0.0,0.0,normal
0,0.0,0.0,SF,4,0.0,tcp,0.25,0.0,255,0,http,0.0,307,1,255,0.0,0.0,normal
0,0.12,0.0,REJ,1,0.03,tcp,1.0,0.0,250,0,http,0.0,0,0,8,1.0,0.0,normal
10332,0.95,0.67,SF,1,0.0,udp,0.0,0.0,3,0,other,0.0,105,0,255,0.0,0.0,normal
2650,1.0,0.83,SF,1,0.0,udp,0.0,0.0,1,0,other,0.0,105,0,255,0.0,0.0,normal
0,0.0,0.01,SF,155,0.0,udp,0.0,0.0,254,0,domain_u,0.0,71,0,255,0.0,0.0,normal
0,0.04,0.0,SF,1,0.06,tcp,0.0,0.0,255,0,http,0.0,175,1,26,0.0,0.0,normal
0,0.01,0.0,SF,21,0.05,tcp,0.0,0.0,255,0,http,0.0,928,1,110,0.0,0.0,normal
0,0.0,0.01,SF,319,0.0,udp,0.0,0.0,254,0,domain_u,0.0,126,0,255,0.0,0.0,normal
1,0.04,0.17,SF,1,0.0,tcp,0.0,0.0,7,0,ftp,0.0,170,0,23,0.0,0.0,normal
0,0.0,0.01,SF,4,0.0,tcp,0.0,0.0,239,0,http,0.0,2698,1,255,0.0,0.0,normal
0,0.01,0.04,SF,1,0.01,tcp,0.0,0.0,169,0,smtp,0.0,283,1,105,0.0,0.0,normal
0,0.0,0.02,SF,73,0.0,udp,0.01,0.0,192,0,domain_u,0.0,125,0,255,0.0,0.0,normal
0,0.0,0.0,SF,21,0.0,tcp,0.12,0.0,255,0,http,0.0,1028,1,255,0.0,0.0,normal
0,0.0,0.0,SF,22,0.0,tcp,0.09,0.0,255,0,http,0.0,3660,1,255,0.0,0.0,normal
0,0.04,0.0,SF,10,0.09,tcp,0.18,0.0,255,0,http,0.0,1026,1,23,0.0,0.0,normal
0,0.0,0.01,SF,261,0.0,udp,0.01,0.0,218,0,domain_u,0.0,120,0,255,0.0,0.0,normal
0,0.14,0.0,SF,7,0.02,tcp,0.0,0.0,255,0,http,0.0,3543,1,7,0.0,0.0,normal
2,0.01,0.06,SF,1,0.01,tcp,0.0,0.0,154,0,smtp,0.0,335,1,107,0.0,0.0,normal
0,0.01,0.04,SF,1,0.02,tcp,0.0,0.0,120,0,smtp,0.0,335,1,103,0.0,0.0,normal
0,0.91,0.18,SF,4,0.04,tcp,0.0,0.0,52,0,ftp_data,0.0,0,1,11,0.0,0.0,normal
0,0.22,0.02,SF,1,0.03,tcp,0.0,0.0,76,0,ftp_data,0.0,0,1,193,0.01,0.0,normal
0,0.01,0.01,SF,138,0.0,udp,0.0,0.0,254,0,domain_u,0.0,71,0,255,0.0,0.0,normal
0,0.06,0.05,SF,1,0.0,udp,0.43,0.0,8,0,domain_u,0.0,0,0,136,0.0,0.0,normal
5,0.2,0.4,SF,1,0.01,tcp,1.0,0.0,141,0,smtp,0.0,370,1,5,0.0,0.0,normal
0,0.89,0.02,SF,73,0.01,udp,0.01,0.0,200,0,domain_u,0.0,142,0,131,0.08,0.0,normal
0,0.04,0.0,SF,7,0.03,tcp,0.25,0.0,255,0,http,0.0,1486,1,24,0.0,0.0,normal
0,0.97,0.05,SF,1,0.3,icmp,0.0,0.0,90,0,eco_i,0.0,0,0,39,0.0,0.0,normal
0,0.03,0.0,SF,8,0.03,tcp,0.0,0.01,255,0,http,0.03,1966,1,34,0.0,0.0,normal
0,0.08,0.03,SF,2,0.0,tcp,0.0,0.0,16,0,ftp_data,0.0,0,0,194,0.03,0.0,normal
0,1.0,0.0,SF,1,0.03,tcp,0.16,0.0,255,0,http,0.0,6496,1,1,0.0,0.0,normal
0,1.0,0.0,SF,2,0.0,tcp,0.0,0.0,1,0,ftp_data,0.0,0,1,1,0.0,0.0,normal
0,0.12,0.0,SF,3,0.02,tcp,0.0,0.0,255,0,http,0.0,1143,1,8,0.0,0.0,normal
0,1.0,0.0,SF,18,0.0,udp,0.0,0.0,18,0,other,0.0,4,0,18,0.0,0.0,normal
28,0.05,0.1,SF,5,0.0,udp,0.4,0.0,20,0,domain_u,0.0,44,0,21,0.0,0.4,normal
0,0.08,0.0,SF,7,0.0,tcp,0.0,0.0,12,0,http,0.0,1143,1,12,0.0,0.0,normal
0,0.0,0.0,SF,3,0.0,tcp,0.0,0.0,255,0,http,0.0,242,1,255,0.0,0.0,normal
0,0.0,0.0,SF,13,0.0,tcp,0.12,0.01,255,0,http,0.01,309,1,255,0.0,0.0,normal
0,0.0,0.01,SF,135,0.0,udp,0.01,0.0,223,0,domain_u,0.0,78,0,255,0.0,0.0,normal
6515,0.95,0.52,SF,5,0.0,udp,0.0,0.0,1,0,other,0.0,105,0,255,0.0,0.6,normal
0,0.01,0.0,SF,1,0.01,tcp,0.0,0.0,255,0,http,0.01,9598,1,87,0.0,0.0,normal
0,1.0,0.0,SF,271,0.0,udp,0.0,0.0,255,0,other,0.0,4,0,255,0.0,0.0,normal
0,0.05,0.0,REJ,1,0.04,tcp,0.0,0.0,114,0,http,0.0,0,0,21,1.0,0.0,normal
0,0.06,0.33,SF,13,0.0,tcp,0.0,0.0,15,0,ftp_data,0.0,0,1,255,0.0,0.23,normal
0,0.14,0.0,SF,7,0.04,tcp,0.0,0.0,255,0,http,0.0,330,1,7,0.0,0.0,normal
0,0.04,0.0,SF,8,0.02,tcp,0.0,0.0,255,0,http,0.0,6527,1,24,0.0,0.0,normal
0,0.33,0.0,SF,3,0.01,tcp,0.5,0.0,255,0,http,0.0,6107,1,3,0.0,0.0,normal
0,0.0,0.0,SF,9,0.0,tcp,0.0,0.01,255,0,http,0.01,607,1,255,0.0,0.0,normal
0,0.03,0.0,REJ,18,0.16,tcp,0.0,0.01,122,0,http,0.0,0,0,36,0.92,0.0,normal
0,0.0,0.01,SF,168,0.0,udp,0.01,0.0,253,0,domain_u,0.0,132,0,255,0.0,0.0,normal
0,0.01,0.0,SF,4,0.01,tcp,0.0,0.0,237,0,http,0.01,372,1,157,0.0,0.0,normal
0,0.0,0.0,S1,1,0.0,tcp,1.0,0.0,255,0,http,0.0,21900,1,255,0.0,0.0,normal
3,0.0,0.01,SF,3,0.0,udp,0.0,0.0,240,0,domain_u,0.0,42,0,255,0.0,0.0,normal
0,1.0,0.0,SF,115,0.0,udp,0.0,0.0,115,0,other,0.0,4,0,115,0.0,0.0,normal
0,0.01,0.0,SF,7,0.03,tcp,0.19,0.0,255,0,http,0.01,15021,1,80,0.0,0.0,normal
0,0.33,0.0,SF,3,0.02,tcp,0.0,0.0,255,0,http,0.0,26526,1,3,0.0,0.0,normal
12123,0.01,0.02,SF,1,0.07,tcp,0.0,0.75,28,0,telnet,0.12,16120,1,179,0.0,0.0,normal
0,0.02,0.0,SF,11,0.04,tcp,0.17,0.0,255,0,http,0.0,281,1,48,0.0,0.0,normal
0,0.17,0.0,SF,2,0.02,tcp,0.0,0.0,255,0,http,0.0,9998,1,6,0.0,0.0,normal
0,0.02,0.0,S2,1,0.01,tcp,0.0,0.0,255,0,http,0.02,0,1,61,0.0,0.0,normal
0,0.01,0.0,SF,1,0.05,tcp,0.0,0.0,255,0,http,0.0,255,1,107,0.23,0.0,normal
0,0.01,0.01,SF,19,0.0,udp,0.1,0.0,254,0,domain_u,0.0,42,0,255,0.0,0.0,normal
0,0.1,0.01,SF,2,0.0,icmp,0.0,0.0,5,0,eco_i,0.0,0,0,255,0.0,1.0,normal
0,0.0,0.0,SF,8,0.0,tcp,0.0,0.01,255,0,http,0.01,453,1,255,0.0,0.0,normal
0,0.01,0.0,SF,2,0.03,tcp,0.21,0.0,255,0,http,0.0,9267,1,71,0.0,0.0,normal
0,0.0,0.0,SF,6,0.0,tcp,0.0,0.0,255,0,http,0.0,967,1,255,0.0,0.0,normal
0,0.01,0.02,SF,2,0.0,udp,0.0,0.0,134,0,private,0.0,146,0,150,0.0,0.0,normal
0,0.0,0.01,SF,1,0.0,tcp,0.0,0.0,237,0,http,0.0,1283,1,255,0.02,0.0,normal
0,0.0,0.54,SF,1,0.0,tcp,1.0,0.0,4,0,finger,0.0,142,0,255,0.0,0.0,normal
0,0.02,0.0,SF,1,0.01,tcp,0.0,0.01,255,0,http,0.02,36362,1,55,0.0,0.0,normal
0,0.01,0.0,SF,5,0.02,tcp,0.4,0.0,255,0,http,0.0,1138,1,75,0.0,0.0,normal
0,1.0,0.0,SF,1,0.03,tcp,0.0,0.0,255,0,http,0.0,7596,1,1,0.0,0.0,normal
0,0.0,0.01,SF,79,0.0,udp,0.01,0.0,212,0,domain_u,0.0,73,0,255,0.0,0.0,normal
0,0.17,0.0,REJ,1,0.2,tcp,0.0,0.0,86,0,http,0.0,0,0,6,1.0,0.0,normal
0,0.0,0.0,SF,33,0.0,tcp,0.0,0.0,255,0,http,0.0,236,1,255,0.0,0.0,normal
0,0.0,0.0,SF,30,0.0,tcp,0.0,0.0,255,0,http,0.0,1965,1,255,0.32,0.0,normal
0,0.16,0.07,S1,1,0.0,tcp,0.0,0.03,34,0,IRC,0.02,0,0,43,0.65,0.0,normal
0,0.08,0.0,SF,3,0.02,tcp,0.0,0.0,255,0,http,0.0,3183,1,13,0.0,0.0,normal
0,0.07,0.0,REJ,1,0.13,tcp,0.0,0.0,247,0,http,0.0,0,0,14,1.0,0.0,normal
0,0.0,0.0,SF,14,0.0,tcp,0.0,0.0,255,0,http,0.0,337,1,255,0.0,0.0,normal
0,0.47,0.02,SF,2,0.02,tcp,0.0,0.0,106,0,ftp_data,0.0,0,1,225,0.0,0.0,normal
0,0.01,0.0,SF,6,0.02,tcp,0.29,0.01,185,0,http,0.0,248,1,149,0.0,0.0,normal
0,0.0,0.0,SF,2,0.0,tcp,0.0,0.0,255,0,http,0.0,2617,1,255,0.0,0.0,normal
0,0.1,0.0,SF,10,0.04,tcp,0.18,0.0,255,0,http,0.0,1240,1,10,0.0,0.0,normal
0,0.52,0.02,SF,18,0.0,tcp,0.0,0.0,132,0,ftp_data,0.0,0,1,255,0.0,0.0,normal
0,0.25,0.0,REJ,1,0.17,tcp,0.0,0.0,213,0,http,0.0,0,0,4,1.0,0.0,normal
0,0.01,0.0,RSTO,2,0.03,tcp,0.0,0.0,255,0,http,0.0,0,1,190,0.02,0.0,normal
0,0.0,0.0,SF,7,0.0,tcp,0.0,0.0,255,0,http,0.0,331,1,255,0.0,0.0,normal
0,0.0,0.01,SF,238,0.0,udp,0.01,0.0,254,0,domain_u,0.0,76,0,255,0.0,0.01,normal
0,0.51,0.01,SF,1,0.0,udp,0.0,0.0,103,0,ntp_u,0.0,48,0,203,0.0,0.0,normal
0,0.01,0.0,SF,10,0.02,tcp,0.17,0.01,255,0,http,0.01,293,1,152,0.0,0.0,normal
16800,0.03,0.11,SF,1,0.0,tcp,0.0,0.0,6,0,telnet,0.03,101286,1,38,0.05,0.0,normal
0,0.01,0.0,SF,17,0.02,tcp,0.0,0.0,255,0,http,0.01,2203,1,141,0.0,0.0,normal
0,0.0,0.0,SF,5,0.0,tcp,0.0,0.0,255,0,http,0.0,6665,1,255,0.0,0.0,normal
0,0.0,0.01,SF,75,0.0,udp,0.01,0.0,203,0,domain_u,0.0,146,0,255,0.0,0.0,normal
0,0.0,0.01,SF,34,0.0,udp,0.02,0.0,182,0,domain_u,0.0,123,0,236,0.0,0.0,normal
0,0.08,0.0,SF,13,0.03,tcp,0.07,0.0,255,0,http,0.0,815,1,13,0.0,0.0,normal
0,0.0,0.0,S2,1,0.0,tcp,0.15,0.0,255,0,http,0.0,43465,1,255,0.0,0.0,normal
0,0.0,0.0,SF,14,0.02,tcp,0.0,0.0,255,0,http,0.0,647,1,218,0.0,0.0,normal
0,0.0,0.02,SF,1,0.0,tcp,0.0,0.0,6,0,finger,0.0,269,0,254,0.05,0.0,normal
2603,0.97,0.67,SF,1,0.0,udp,0.0,0.0,1,0,other,0.0,105,0,255,0.0,0.0,normal
0,0.02,0.0,SF,14,0.03,tcp,0.0,0.0,255,0,http,0.0,698,1,57,0.0,0.0,normal
0,0.0,0.01,SF,6,0.0,tcp,0.0,0.0,248,0,http,0.0,2239,1,255,0.0,0.0,normal
0,0.17,0.0,SF,4,0.22,tcp,0.4,0.0,173,0,http,0.0,414,1,6,0.33,0.0,normal
0,0.0,0.01,SF,73,0.0,udp,0.01,0.0,254,0,domain_u,0.0,126,0,255,0.0,0.0,normal
0,0.0,0.0,SF,22,0.0,tcp,0.09,0.0,255,0,http,0.0,1973,1,255,0.0,0.0,normal
0,0.01,0.0,SF,19,0.0,tcp,0.1,0.0,255,0,http,0.0,6902,1,255,0.0,0.0,normal
0,0.0,0.01,SF,3,0.0,tcp,0.0,0.0,245,0,http,0.0,3222,1,255,0.0,0.0,normal
0,0.08,0.0,SF,12,0.04,tcp,0.08,0.0,255,0,http,0.0,3026,1,12,0.0,0.0,normal
0,0.01,0.02,SF,2,0.0,udp,0.0,0.0,91,0,domain_u,0.0,101,0,126,0.0,0.0,normal
0,0.0,0.0,SF,39,0.0,tcp,0.0,0.0,255,0,http,0.0,307,1,255,0.0,0.0,normal
0,0.0,0.0,SF,8,0.0,tcp,0.3,0.0,255,0,http,0.0,2251,1,255,0.0,0.0,normal
0,0.0,0.01,SF,2,0.0,udp,0.0,0.0,245,0,private,0.0,145,0,255,0.0,1.0,normal
0,0.0,0.0,SF,8,0.01,tcp,0.12,0.0,255,0,http,0.0,258,1,247,0.0,0.0,normal
0,0.0,0.0,SF,9,0.0,tcp,0.0,0.0,255,0,http,0.0,191,1,255,0.0,0.0,normal
12,0.01,0.03,SF,1,0.0,tcp,0.0,0.0,95,0,smtp,0.0,330,1,123,0.0,0.0,normal
0,0.0,0.0,SF,229,0.0,udp,0.01,0.0,255,0,domain_u,0.0,82,0,255,0.0,0.01,normal
0,1.0,0.0,SF,1,0.01,tcp,0.0,0.0,255,0,http,0.0,1368,1,1,0.0,0.0,normal
0,0.01,0.0,SF,7,0.04,tcp,0.08,0.0,255,0,http,0.0,302,1,114,0.0,0.0,normal
0,0.15,0.02,SF,15,0.0,tcp,0.0,0.32,62,0,ftp_data,0.28,0,1,255,0.0,0.0,normal
0,0.08,0.0,REJ,1,0.12,tcp,0.0,0.0,201,0,http,0.0,0,0,12,1.0,0.0,normal
0,0.0,0.0,SF,19,0.01,tcp,0.1,0.0,255,0,http,0.0,1042,1,244,0.0,0.0,normal
0,0.11,0.0,SF,6,0.05,tcp,0.0,0.0,255,0,http,0.0,2550,1,9,0.0,0.0,normal
0,0.01,0.0,SF,14,0.05,tcp,0.0,0.0,255,0,http,0.0,7477,1,100,0.0,0.0,normal
3,0.01,0.07,SF,1,0.0,tcp,0.0,0.0,1,0,telnet,0.0,3079,1,81,0.0,0.0,normal
1,0.25,0.0,SF,1,0.0,tcp,1.0,0.0,4,0,smtp,0.0,329,1,4,0.0,0.0,normal
0,0.04,0.07,SF,3,0.0,tcp,0.0,0.0,9,0,ftp_data,0.9,0,0,255,0.0,0.0,normal
0,0.3,0.02,SF,2,0.0,tcp,0.0,0.0,77,0,ftp_data,0.0,0,1,255,0.0,0.0,normal
0,0.01,0.01,SF,1,0.01,tcp,1.0,0.0,243,0,smtp,0.0,370,1,150,0.0,0.0,normal
0,0.0,0.0,SF,20,0.0,tcp,0.0,0.0,255,0,http,0.0,920,1,255,0.0,0.0,normal
0,0.0,0.0,SF,19,0.03,tcp,0.0,0.0,255,0,http,0.0,550,1,209,0.0,0.0,normal
0,0.01,0.0,SF,2,0.01,tcp,0.25,0.0,255,0,http,0.0,8260,1,134,0.0,0.0,normal
0,0.0,0.02,SF,6,0.0,tcp,0.0,0.0,229,0,http,0.0,3222,1,255,0.0,0.0,normal
0,0.07,0.0,SF,16,0.02,tcp,0.12,0.0,255,0,http,0.0,1322,1,15,0.0,0.0,normal
0,0.07,0.0,SF,1,0.04,tcp,0.4,0.0,255,0,http,0.0,2207,1,14,0.0,0.0,normal
0,0.0,0.0,SF,15,0.0,udp,0.15,0.0,255,0,domain_u,0.0,44,0,255,0.0,0.0,normal
0,0.01,0.04,SF,1,0.01,tcp,0.0,0.0,187,0,smtp,0.0,280,1,94,0.0,0.0,normal
0,0.0,0.0,SF,5,0.0,tcp,0.11,0.0,255,0,http,0.0,573,1,255,0.0,0.0,normal
0,0.0,0.0,SF,32,0.0,tcp,0.09,0.0,255,0,http,0.0,671,1,255,0.0,0.0,normal
0,0.0,0.0,SF,23,0.0,tcp,0.0,0.0,255,0,http,0.0,2596,1,255,0.0,0.0,normal
0,0.03,0.0,SF,1,0.02,tcp,0.0,0.0,255,0,http,0.0,6891,1,39,0.0,0.0,normal
0,1.0,0.0,SF,2,0.08,tcp,0.0,0.0,26,0,ftp_data,0.0,0,1,6,0.0,0.0,normal
2,0.01,0.04,SF,1,0.02,tcp,1.0,0.0,104,0,smtp,0.0,331,1,132,0.0,0.0,normal
0,0.03,0.0,SF,16,0.03,tcp,0.0,0.0,255,0,http,0.0,1998,1,37,0.0,0.0,normal
0,0.0,0.0,SF,25,0.0,tcp,0.07,0.0,255,0,http,0.0,282,1,255,0.0,0.0,normal
0,0.02,0.07,SF,1,0.0,tcp,0.0,0.0,41,0,smtp,0.0,329,1,44,0.0,0.0,normal
0,0.0,0.01,SF,297,0.0,udp,0.0,0.0,253,0,domain_u,0.0,133,0,255,0.0,0.0,normal
0,0.0,0.0,SF,76,0.0,udp,0.01,0.0,255,0,domain_u,0.0,124,0,255,0.0,0.0,normal
0,0.0,0.01,SF,2,0.0,tcp,0.0,0.0,253,0,http,0.0,2698,1,255,0.01,0.0,normal
0,0.0,0.01,SF,123,0.0,udp,0.02,0.0,224,0,domain_u,0.0,79,0,255,0.0,0.0,normal
0,0.21,0.05,SF,2,0.03,tcp,0.0,0.0,58,0,ftp_data,0.0,0,0,149,0.01,0.0,normal
0,0.02,0.04,SF,1,0.0,tcp,0.0,0.0,11,0,IRC,0.0,18,0,48,0.15,0.0,normal
0,1.0,0.0,SF,1,0.01,tcp,0.0,0.0,153,0,smtp,0.0,369,1,1,0.0,0.0,normal
0,0.01,0.0,SF,13,0.0,udp,0.19,0.0,255,0,domain_u,0.0,44,0,255,0.0,0.0,normal
0,1.0,0.0,SF,2,0.0,icmp,0.0,0.0,28,0,ecr_i,0.0,0,0,28,0.0,0.0,normal
0,0.0,0.0,SF,1,0.0,tcp,0.12,0.0,255,0,http,0.0,421,1,255,0.0,0.0,normal
0,0.01,0.03,SF,1,0.01,tcp,0.0,0.0,157,0,smtp,0.0,329,1,155,0.0,0.0,normal
0,0.01,0.0,SF,1,0.03,tcp,0.0,0.0,255,0,http,0.0,955,1,131,0.0,0.0,normal
0,0.01,0.0,SF,14,0.0,tcp,0.0,0.0,255,0,http,0.0,305,1,255,0.0,0.0,normal
0,0.0,0.0,SF,20,0.0,tcp,0.0,0.0,255,0,http,0.0,6763,1,255,0.02,0.0,normal
