,syn_error_rate,connection_time,destination_same_source_port_rate,destination_different_server_rate,connection_status,connection_count,destination_server_different_host_rate,suspicious_activity,protocol,server_different_host_rate,destination_server_syn_error_rate,destination_host_server_count,destination_same_server_rate,fragment_errors,compromised_count,source_bytes,service_type,destination_syn_error_rate,same_server_rate,reset_error_rate,server_request_count,destination_server_reset_error_rate,server_reset_error_rate,server_syn_error_rate,destination_bytes,guest_login,authentication_status,destination_host_count,destination_reset_error_rate,different_server_rate,class
1378,0.0,0,1.0,0.0,SF,2,0.02,0,tcp,0.0,0.0,91,1.0,0,0,35,ftp_data,0.0,1.0,0.0,2,0.0,0.0,0.0,0,0,1,2,0.0,0.0,normal
1379,0.0,0,0.0,0.0,SF,45,0.0,0,tcp,0.04,0.0,255,1.0,0,0,226,http,0.0,1.0,0.0,46,0.0,0.0,0.0,1964,0,1,255,0.0,0.0,normal
1380,0.0,1,0.0,0.03,RSTO,1,1.0,0,tcp,0.0,0.0,2,0.0,0,0,0,telnet,0.0,1.0,1.0,1,0.5,1.0,0.0,15,0,0,227,0.0,0.0,normal
1381,0.0,0,0.35,0.02,SF,2,0.0,0,tcp,0.5,0.0,90,0.35,0,0,373,ftp_data,0.0,1.0,0.0,4,0.0,0.0,0.0,0,0,1,255,0.03,0.0,normal
1382,0.0,0,0.01,0.01,REJ,1,0.0,0,tcp,1.0,0.0,136,0.83,0,0,0,http,0.0,1.0,1.0,2,1.0,1.0,0.0,0,0,0,164,0.83,0.0,normal
1383,0.0,0,0.11,0.0,SF,3,0.05,0,tcp,0.17,0.0,255,1.0,0,0,185,http,0.0,1.0,0.0,18,0.0,0.0,0.0,4841,0,1,9,0.0,0.0,normal
1384,0.0,2,0.08,0.31,SF,1,0.0,0,tcp,0.0,0.0,1,0.08,0,0,104,telnet,0.0,1.0,0.0,1,0.0,0.0,0.0,1608,0,1,13,0.0,0.0,normal
1385,0.0,0,0.03,0.0,SF,5,0.04,0,tcp,0.43,0.01,255,1.0,0,0,210,http,0.0,1.0,0.0,7,0.01,0.0,0.0,284,0,1,32,0.0,0.0,normal
1386,0.0,26,0.01,0.05,SF,1,0.0,6,tcp,0.0,0.0,25,0.26,0,0,343,ftp,0.0,1.0,0.0,1,0.04,0.0,0.0,1063,1,1,97,0.01,0.0,normal
1387,0.0,0,0.0,0.01,SF,70,0.0,0,udp,0.01,0.0,254,1.0,0,0,43,domain_u,0.0,1.0,0.0,150,0.0,0.0,0.0,125,0,0,255,0.0,0.0,normal
1388,0.0,0,0.0,0.01,SF,79,0.0,0,udp,0.01,0.0,237,0.93,0,0,43,domain_u,0.0,1.0,0.0,157,0.0,0.0,0.0,130,0,0,255,0.0,0.0,normal
1389,0.0,0,0.03,0.0,SF,15,0.04,0,tcp,0.0,0.0,255,1.0,0,0,213,http,0.0,1.0,0.0,15,0.0,0.0,0.0,632,0,1,40,0.0,0.0,normal
1390,0.0,0,0.0,0.0,SF,8,0.0,0,tcp,0.22,0.0,255,1.0,0,0,200,http,0.0,1.0,0.0,9,0.0,0.0,0.0,1660,0,1,255,0.0,0.0,normal
1391,0.0,0,0.0,0.0,SF,5,0.0,0,tcp,0.21,0.0,255,1.0,0,0,246,http,0.0,1.0,0.0,14,0.0,0.0,0.0,2362,0,1,255,0.0,0.0,normal
1392,0.22,0,0.0,0.0,SF,9,0.0,0,tcp,0.0,0.0,255,1.0,0,0,255,http,0.0,1.0,0.0,9,0.0,0.0,0.22,493,0,1,255,0.0,0.0,normal
1393,0.0,0,0.0,0.01,SF,4,0.0,0,tcp,0.29,0.0,246,0.96,0,0,322,http,0.0,1.0,0.0,7,0.0,0.0,0.0,272,0,1,255,0.0,0.0,normal
1394,0.0,0,0.01,0.0,SF,21,0.01,4,tcp,0.0,0.0,255,1.0,0,4,149,http,0.0,1.0,0.0,21,0.0,0.0,0.0,7542,0,1,158,0.0,0.0,normal
1395,0.0,0,0.01,0.01,SF,4,0.0,0,udp,0.5,0.0,254,1.0,0,0,29,domain_u,0.0,1.0,0.0,6,0.0,0.0,0.0,29,0,0,255,0.0,0.0,normal
1396,0.0,0,0.0,0.0,SF,2,0.0,0,tcp,0.0,0.0,255,1.0,0,0,177,http,0.0,1.0,0.0,2,0.0,0.0,0.0,1531,0,1,255,0.0,0.0,normal
1397,0.0,0,0.01,0.03,SF,1,0.02,0,tcp,0.0,0.0,240,0.94,0,0,1110,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,331,0,1,78,0.0,0.0,normal
1398,0.0,0,0.01,0.0,SF,9,0.02,0,tcp,0.0,0.0,255,1.0,0,0,300,http,0.0,1.0,0.0,9,0.0,0.0,0.0,1146,0,1,108,0.0,0.0,normal
1399,0.0,0,0.0,0.01,SF,2,0.0,0,tcp,0.67,0.0,237,0.93,0,0,326,http,0.0,1.0,0.0,3,0.0,0.33,0.0,276,0,1,255,0.0,0.0,normal
1400,0.0,0,0.0,0.0,SF,15,0.0,0,tcp,0.0,0.0,255,1.0,0,0,325,http,0.0,1.0,0.0,15,0.0,0.0,0.0,788,0,1,255,0.0,0.0,normal
1401,0.0,1,0.0,0.03,SF,1,0.0,0,tcp,0.0,0.0,152,0.6,0,0,3731,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,328,0,1,255,0.0,0.0,normal
1402,0.0,0,0.0,0.02,SF,4,0.0,0,tcp,0.0,0.0,242,0.95,0,0,227,http,0.0,1.0,0.0,4,0.05,0.0,0.0,2507,0,1,255,0.04,0.0,normal
1403,0.0,0,0.01,0.0,SF,11,0.0,0,tcp,0.0,0.0,255,1.0,0,0,212,http,0.0,1.0,0.0,11,0.0,0.0,0.0,882,0,1,255,0.0,0.0,normal
1404,0.0,0,0.01,0.0,SF,4,0.02,0,tcp,0.0,0.0,255,1.0,0,0,214,http,0.0,1.0,0.0,4,0.0,0.0,0.0,1367,0,1,106,0.0,0.0,normal
1405,0.0,0,0.01,0.01,SF,1,0.01,0,tcp,0.0,0.0,246,0.97,0,0,1452,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,322,0,1,142,0.0,0.0,normal
1406,0.0,0,0.02,0.0,SF,2,0.01,0,tcp,0.0,0.0,255,1.0,0,0,225,http,0.0,1.0,0.0,2,0.0,0.0,0.0,6991,0,1,57,0.0,0.0,normal
1407,0.5,0,0.29,0.0,S0,2,0.01,0,tcp,0.0,0.0,255,1.0,0,0,0,http,0.14,1.0,0.0,2,0.0,0.0,0.5,0,0,0,7,0.0,0.0,normal
1408,0.0,0,0.0,0.01,SF,76,0.0,0,udp,0.01,0.0,253,0.99,0,0,46,domain_u,0.0,1.0,0.0,156,0.0,0.0,0.0,127,0,0,255,0.0,0.0,normal
1409,0.0,0,0.01,0.0,SF,2,0.05,0,tcp,0.0,0.0,255,1.0,0,0,208,http,0.0,1.0,0.0,2,0.0,0.0,0.0,5604,0,1,67,0.0,0.0,normal
1410,0.0,0,0.07,0.0,SF,1,0.04,0,tcp,0.33,0.0,255,1.0,0,0,162,http,0.07,1.0,0.0,6,0.0,0.0,0.0,19994,0,1,14,0.0,0.0,normal
1411,0.0,0,0.0,0.0,SF,16,0.0,0,tcp,0.0,0.0,255,1.0,0,0,233,http,0.0,1.0,0.0,16,0.0,0.0,0.0,6329,0,1,255,0.0,0.0,normal
1413,0.0,0,0.01,0.0,SF,12,0.03,0,tcp,0.15,0.0,255,1.0,0,0,303,http,0.0,1.0,0.0,13,0.0,0.0,0.0,15021,0,1,85,0.0,0.0,normal
1414,0.0,0,0.0,0.01,SF,3,0.0,0,tcp,0.0,0.0,219,0.86,0,0,230,http,0.0,1.0,0.0,3,0.0,0.0,0.0,1380,0,1,255,0.0,0.0,normal
1415,0.0,1,0.0,0.03,SF,1,0.01,0,tcp,1.0,0.0,146,0.52,0,0,1013,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,328,0,1,203,0.0,0.0,normal
1416,0.0,0,0.33,0.0,SF,3,0.06,0,tcp,0.5,0.0,255,1.0,0,0,234,http,0.0,1.0,0.0,4,0.0,0.0,0.0,927,0,1,3,0.0,0.0,normal
1417,0.0,0,0.0,0.03,SF,1,0.0,0,tcp,1.0,0.0,98,0.38,0,0,109,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,408,0,1,255,0.0,0.0,normal
1418,0.0,2,0.03,0.06,SF,1,0.01,0,tcp,0.0,0.0,197,0.87,0,0,796,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,377,0,1,31,0.0,0.0,normal
1419,0.0,0,0.0,0.0,SF,10,0.0,0,tcp,0.07,0.0,255,1.0,0,0,223,http,0.0,1.0,0.0,27,0.0,0.0,0.0,8584,0,1,255,0.0,0.0,normal
1420,0.0,0,0.1,0.0,SF,6,0.02,0,tcp,0.2,0.0,255,1.0,0,0,337,http,0.0,1.0,0.0,10,0.0,0.0,0.0,7189,0,1,10,0.0,0.0,normal
1421,0.33,0,0.01,0.0,SF,3,0.0,0,tcp,0.5,0.01,149,1.0,0,0,319,http,0.01,1.0,0.0,6,0.0,0.0,0.17,2344,0,1,149,0.0,0.0,normal
1422,0.0,0,0.0,0.0,SF,6,0.01,0,tcp,0.0,0.0,255,1.0,0,0,326,http,0.0,1.0,0.0,6,0.01,0.0,0.0,1511,0,1,251,0.01,0.0,normal
1423,0.0,0,0.0,0.0,SF,15,0.0,0,tcp,0.0,0.01,255,1.0,0,0,338,http,0.01,1.0,0.0,15,0.0,0.0,0.0,392,0,1,255,0.0,0.0,normal
1424,0.0,0,0.02,0.0,SF,6,0.04,0,tcp,0.0,0.0,255,1.0,0,0,312,http,0.0,1.0,0.0,6,0.0,0.0,0.0,2288,0,1,44,0.0,0.0,normal
1425,0.0,0,0.17,0.0,SF,6,0.01,2,tcp,0.0,0.0,255,1.0,0,2,239,http,0.0,1.0,0.0,6,0.0,0.0,0.0,8784,0,1,6,0.0,0.0,normal
1426,0.0,0,0.09,0.03,SF,1,0.0,0,udp,1.0,0.0,21,0.09,0,0,35,domain_u,0.01,1.0,0.0,2,0.0,0.0,0.0,0,0,0,238,0.0,0.0,normal
1427,0.0,0,0.25,0.0,SF,2,0.02,0,tcp,0.0,0.0,255,1.0,0,0,324,http,0.25,1.0,0.0,2,0.0,0.0,0.0,185,0,1,4,0.0,0.0,normal
1428,0.0,0,0.02,0.0,REJ,1,0.1,0,tcp,0.0,0.0,210,1.0,0,0,0,http,0.0,1.0,1.0,1,1.0,1.0,0.0,0,0,0,61,1.0,0.0,normal
1429,0.0,0,0.01,0.0,SF,3,0.03,0,tcp,0.5,0.0,255,1.0,0,0,185,http,0.0,1.0,0.0,4,0.0,0.0,0.0,4841,0,1,176,0.0,0.0,normal
1430,0.0,0,0.01,0.0,SF,12,0.04,0,tcp,0.13,0.01,255,1.0,0,0,312,http,0.01,1.0,0.0,15,0.02,0.0,0.0,3966,0,1,152,0.0,0.0,normal
1431,0.0,0,0.0,0.01,SF,228,0.0,0,udp,0.01,0.0,253,0.99,0,0,45,domain_u,0.0,1.0,0.0,308,0.0,0.0,0.0,133,0,0,255,0.0,0.0,normal
1432,0.0,0,0.0,0.01,SF,3,0.0,0,tcp,0.0,0.0,240,0.94,0,0,313,http,0.0,1.0,0.0,3,0.0,0.0,0.0,2698,0,1,255,0.0,0.0,normal
1433,0.0,0,1.0,0.0,SF,4,0.02,0,tcp,0.0,0.0,97,1.0,0,0,8766,ftp_data,0.0,1.0,0.0,4,0.0,0.0,0.0,0,0,1,10,0.0,0.0,normal
1434,0.0,0,0.01,0.0,SF,3,0.01,0,tcp,0.25,0.0,255,1.0,0,0,192,http,0.0,1.0,0.0,16,0.0,0.0,0.0,758,0,1,122,0.0,0.0,normal
1435,0.0,5410,1.0,0.85,SF,2,0.0,0,udp,0.0,0.0,2,0.01,0,0,147,other,0.0,1.0,0.0,2,0.0,0.0,0.0,105,0,0,255,0.0,0.0,normal
1436,0.0,0,0.2,0.02,SF,12,0.04,0,tcp,0.0,0.0,55,0.2,0,0,10272,ftp_data,0.0,1.0,0.0,12,0.0,0.0,0.0,0,0,0,239,0.05,0.0,normal
1437,0.0,0,0.07,0.0,REJ,1,0.16,0,tcp,0.0,0.0,219,1.0,0,0,0,http,0.0,1.0,1.0,1,1.0,1.0,0.0,0,0,0,14,1.0,0.0,normal
1438,0.25,0,0.0,0.0,S1,4,0.0,0,tcp,0.0,0.0,255,1.0,0,0,255,http,0.0,1.0,0.0,4,0.0,0.0,0.25,36500,0,1,255,0.0,0.0,normal
1439,0.0,0,0.03,0.0,SF,4,0.04,0,tcp,0.0,0.0,255,1.0,0,0,241,http,0.0,1.0,0.0,4,0.0,0.0,0.0,1556,0,1,34,0.0,0.0,normal
1440,0.0,0,0.0,0.0,SF,11,0.0,0,tcp,0.0,0.0,255,1.0,0,0,221,http,0.0,1.0,0.0,11,0.0,0.0,0.0,1481,0,1,255,0.0,0.0,normal
1441,0.0,0,0.05,0.02,SF,7,0.0,0,icmp,0.0,0.0,7,0.05,0,0,91,red_i,0.0,1.0,0.0,7,0.0,0.0,0.0,0,0,0,132,0.11,0.0,normal
1442,0.0,0,0.01,0.0,SF,20,0.02,0,tcp,0.0,0.0,255,1.0,0,0,333,http,0.0,1.0,0.0,20,0.0,0.0,0.0,3679,0,1,190,0.0,0.0,normal
1443,0.0,0,0.03,0.0,SF,4,0.01,0,tcp,0.15,0.0,255,1.0,0,0,315,http,0.0,1.0,0.0,13,0.0,0.0,0.0,2777,0,1,38,0.0,0.0,normal
1444,0.0,252,0.01,0.0,SF,1,0.07,0,tcp,0.0,0.0,255,1.0,0,0,222,http,0.0,1.0,0.0,1,0.02,0.0,0.0,238,0,1,79,0.03,0.0,normal
1445,0.0,0,0.25,0.0,SF,2,0.01,0,tcp,0.36,0.0,255,1.0,0,0,277,http,0.0,1.0,0.0,14,0.0,0.0,0.0,11830,0,1,4,0.0,0.0,normal
1446,0.0,0,0.01,0.02,SF,223,0.0,0,udp,0.01,0.0,109,0.74,0,0,44,domain_u,0.0,1.0,0.0,300,0.0,0.0,0.0,110,0,0,148,0.0,0.0,normal
1447,0.0,7,0.04,0.18,SF,1,0.0,0,tcp,0.0,0.0,1,0.04,0,0,102,telnet,0.0,1.0,0.0,1,0.0,0.0,0.0,1442,0,0,28,0.0,0.0,normal
1448,0.0,2,0.5,0.3,SF,1,0.07,0,tcp,0.0,0.0,28,0.5,0,0,2194619,ftp_data,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,10,0.0,0.0,normal
1449,0.0,0,0.0,0.0,SF,15,0.0,0,tcp,0.0,0.0,255,1.0,0,0,203,http,0.0,1.0,0.0,15,0.0,0.0,0.0,331,0,1,255,0.0,0.0,normal
1450,0.0,1,0.01,0.04,SF,1,0.02,0,tcp,0.0,0.0,127,0.57,0,0,2053,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,360,0,1,142,0.0,0.0,normal
1451,0.0,1,0.01,0.05,SF,1,0.01,0,tcp,1.0,0.0,172,0.62,0,0,2004,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,332,0,1,114,0.0,0.0,normal
1452,0.0,0,1.0,0.0,REJ,1,0.16,0,tcp,0.0,0.0,136,1.0,0,0,0,http,0.0,1.0,1.0,1,0.97,1.0,0.0,0,0,0,1,1.0,0.0,normal
1454,0.0,7,0.01,0.03,SF,1,0.5,0,tcp,0.0,0.0,4,0.03,0,1,103,telnet,0.0,1.0,0.0,1,0.0,0.0,0.0,2853,0,1,90,0.0,0.0,normal
1455,0.0,1,0.01,0.02,SF,1,0.01,0,tcp,1.0,0.0,158,0.63,0,0,952,smtp,0.0,1.0,0.0,3,0.0,0.0,0.0,325,0,1,187,0.0,0.0,normal
1456,0.0,0,0.01,0.0,SF,12,0.03,0,tcp,0.14,0.0,255,1.0,0,0,206,http,0.0,1.0,0.0,14,0.0,0.0,0.0,955,0,1,164,0.0,0.0,normal
1458,0.0,0,0.27,0.02,SF,15,0.0,0,tcp,0.0,0.0,67,0.27,0,0,10073,ftp_data,0.0,1.0,0.0,15,0.0,0.0,0.0,0,0,0,244,0.0,0.0,normal
1459,0.0,0,0.04,0.0,SF,21,0.01,0,tcp,0.0,0.0,255,1.0,0,0,232,http,0.0,1.0,0.0,21,0.0,0.0,0.0,5309,0,1,23,0.0,0.0,normal
1460,0.0,0,0.0,0.02,SF,1,0.0,0,tcp,0.0,0.0,5,0.02,0,0,787,smtp,0.98,1.0,0.0,1,0.0,0.0,0.0,388,0,1,255,0.0,0.0,normal
1461,0.0,1,0.01,0.02,SF,1,0.01,0,tcp,0.0,0.0,207,0.96,0,0,1714,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,376,0,1,115,0.0,0.0,normal
1462,0.0,0,0.01,0.01,SF,236,0.0,0,udp,0.0,0.0,250,0.98,0,0,44,domain_u,0.0,1.0,0.0,236,0.0,0.0,0.0,73,0,0,255,0.0,0.0,normal
1463,0.0,0,0.05,0.0,SF,22,0.02,0,tcp,0.0,0.0,255,1.0,0,0,297,http,0.0,1.0,0.0,22,0.0,0.0,0.0,1423,0,1,22,0.0,0.0,normal
1464,0.0,0,0.01,0.01,SF,1,0.0,0,tcp,0.0,0.0,176,0.93,0,0,789,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,327,0,1,190,0.0,0.0,normal
1465,0.0,0,0.0,0.0,SF,14,0.0,0,tcp,0.0,0.0,255,1.0,0,0,369,http,0.0,1.0,0.0,14,0.0,0.0,0.0,7931,0,1,255,0.0,0.0,normal
1466,0.0,0,0.02,0.0,REJ,1,0.16,0,tcp,1.0,0.0,251,1.0,0,0,0,http,0.0,1.0,1.0,2,1.0,1.0,0.0,0,0,0,50,1.0,0.0,normal
1467,0.0,0,0.5,0.0,REJ,1,0.07,0,tcp,0.0,0.0,247,1.0,0,0,0,http,0.0,1.0,1.0,1,0.62,1.0,0.0,0,0,0,2,1.0,0.0,normal
1468,0.0,0,0.2,0.0,SF,5,0.02,0,tcp,0.0,0.01,255,1.0,0,0,316,http,0.0,1.0,0.0,5,0.0,0.0,0.0,3632,0,1,5,0.0,0.0,normal
1469,0.0,0,0.0,0.01,SF,1,0.0,0,tcp,0.0,0.0,2,0.01,0,0,1392,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,481,0,1,255,0.0,0.0,normal
1470,0.0,1096,0.25,0.5,RSTR,1,0.0,0,tcp,0.0,0.33,3,0.75,0,0,115,IRC,0.25,1.0,1.0,1,0.67,1.0,0.0,1567,0,1,4,0.5,0.0,normal
1471,0.0,0,0.08,0.0,SF,6,0.06,0,tcp,0.11,0.0,255,1.0,0,0,252,http,0.0,1.0,0.0,19,0.0,0.0,0.0,1133,0,1,12,0.0,0.0,normal
1472,0.0,0,0.0,0.0,SF,8,0.0,0,tcp,0.3,0.0,255,1.0,0,0,208,http,0.0,1.0,0.0,10,0.0,0.0,0.0,1240,0,1,255,0.0,0.0,normal
1473,0.0,0,0.0,0.0,SF,4,0.0,0,tcp,0.0,0.0,255,1.0,0,0,291,http,0.0,1.0,0.0,4,0.0,0.0,0.0,375,0,1,255,0.0,0.0,normal
1475,0.0,0,0.0,0.0,SF,70,0.0,0,udp,0.01,0.0,255,1.0,0,0,44,domain_u,0.0,1.0,0.0,150,0.0,0.0,0.0,128,0,0,255,0.0,0.0,normal
1476,0.0,0,0.08,0.02,SF,15,0.0,0,tcp,0.0,0.0,21,0.08,0,0,9178,ftp_data,0.0,1.0,0.0,15,0.0,0.0,0.0,0,0,1,255,0.77,0.0,normal
1477,0.0,0,1.0,0.0,SF,1,0.25,0,tcp,0.0,0.0,12,1.0,0,0,10,auth,0.0,1.0,0.0,1,0.0,0.0,0.0,39,0,1,1,0.0,0.0,normal
1478,0.0,0,0.75,0.03,SF,2,0.0,0,udp,0.29,0.0,60,0.75,0,0,88,domain_u,0.0,1.0,0.0,7,0.0,0.0,0.0,0,0,0,80,0.0,0.0,normal
1479,0.0,0,0.01,0.0,SF,2,0.05,0,tcp,0.0,0.0,255,1.0,0,0,241,http,0.0,1.0,0.0,2,0.0,0.0,0.0,1991,0,1,91,0.0,0.0,normal
1480,0.0,0,0.01,0.0,SF,5,0.01,0,tcp,0.12,0.0,255,1.0,0,0,293,http,0.01,1.0,0.0,43,0.0,0.0,0.0,2400,0,1,158,0.0,0.0,normal
1481,0.0,0,0.01,0.0,SF,18,0.02,0,tcp,0.12,0.0,255,1.0,0,0,199,http,0.0,1.0,0.0,26,0.0,0.0,0.0,3413,0,1,115,0.0,0.0,normal
1482,0.0,0,0.12,0.0,SF,8,0.04,0,tcp,0.0,0.0,255,1.0,0,0,229,http,0.0,1.0,0.0,8,0.0,0.0,0.0,1901,0,1,8,0.0,0.0,normal
1483,0.0,0,0.0,0.0,SF,26,0.0,0,tcp,0.0,0.0,255,1.0,0,0,296,http,0.0,1.0,0.0,26,0.0,0.0,0.0,1630,0,1,255,0.0,0.0,normal
1484,0.0,0,0.01,0.0,SF,7,0.01,0,tcp,0.0,0.0,181,1.0,0,0,321,http,0.0,1.0,0.0,7,0.0,0.0,0.0,1543,0,1,145,0.0,0.0,normal
1486,0.0,3,0.01,0.03,SF,1,0.5,0,tcp,0.0,0.0,4,0.01,0,0,9,finger,0.0,1.0,0.0,1,0.0,0.0,0.0,413,0,0,192,0.83,0.0,normal
1487,0.0,0,0.04,0.17,SF,1,0.01,0,tcp,0.0,0.0,159,0.88,0,0,645,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,330,0,1,24,0.0,0.0,normal
1488,0.0,0,0.02,0.07,SF,1,0.5,0,tcp,0.0,0.0,4,0.02,0,0,7,finger,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,59,0.0,0.0,normal
1489,0.0,0,0.2,0.0,REJ,1,0.02,0,tcp,0.0,0.0,255,1.0,0,0,0,http,0.0,1.0,1.0,1,0.27,1.0,0.0,0,0,0,5,0.8,0.0,normal
1490,0.0,0,0.0,0.0,SF,7,0.0,0,tcp,0.0,0.0,255,1.0,0,0,264,http,0.0,1.0,0.0,7,0.0,0.0,0.0,295,0,1,255,0.0,0.0,normal
1491,0.0,0,0.01,0.03,RSTO,1,0.02,0,tcp,0.0,0.0,127,0.41,0,0,0,smtp,0.0,1.0,1.0,1,0.03,1.0,0.0,0,0,0,128,0.02,0.0,normal
1492,0.0,0,0.0,0.03,SF,1,0.0,0,tcp,0.0,0.0,12,0.05,0,0,9,auth,0.0,1.0,0.0,1,0.0,0.0,0.0,36,0,0,230,0.0,0.0,normal
1493,0.0,0,0.0,0.0,SF,11,0.01,0,tcp,0.0,0.0,255,1.0,0,0,204,http,0.0,1.0,0.0,11,0.0,0.0,0.0,1651,0,1,252,0.0,0.0,normal
1494,0.0,1,0.02,0.06,SF,1,0.01,0,tcp,1.0,0.0,176,0.71,0,0,1334,smtp,0.0,1.0,0.0,3,0.0,0.0,0.0,336,0,1,62,0.0,0.0,normal
1495,0.0,0,0.0,0.02,SF,1,0.0,0,tcp,0.0,0.0,227,0.89,0,0,264,http,0.0,1.0,0.0,1,0.0,0.0,0.0,1478,0,1,255,0.0,0.0,normal
1496,0.0,0,0.0,0.0,SF,11,0.01,0,tcp,0.17,0.0,255,1.0,0,0,246,http,0.0,1.0,0.0,23,0.0,0.0,0.0,4184,0,1,250,0.0,0.0,normal
1497,0.0,0,0.0,0.02,SF,1,0.01,0,tcp,1.0,0.0,162,0.72,0,0,711,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,399,0,1,225,0.0,0.0,normal
1498,0.0,0,0.19,0.02,SF,11,0.0,0,tcp,0.0,0.0,49,0.19,0,0,965,ftp_data,0.0,1.0,0.0,11,0.0,0.0,0.0,0,0,0,255,0.0,0.0,normal
1499,0.0,0,0.04,0.0,SF,4,0.07,0,tcp,0.0,0.01,255,1.0,0,0,260,http,0.0,1.0,0.0,4,0.0,0.0,0.0,2198,0,1,25,0.0,0.0,normal
1500,0.0,0,0.0,0.0,SF,1,0.0,0,tcp,0.0,0.0,255,1.0,0,0,298,http,0.0,1.0,0.0,1,0.0,0.0,0.0,7299,0,1,255,0.0,0.0,normal
1501,0.0,0,1.0,0.0,SF,308,0.0,0,udp,0.0,0.0,255,1.0,0,0,516,other,0.0,1.0,0.0,308,0.0,0.0,0.0,4,0,0,255,0.0,0.0,normal
1502,0.0,0,0.0,0.0,SF,24,0.0,0,tcp,0.08,0.0,255,1.0,0,0,309,http,0.0,1.0,0.0,25,0.0,0.0,0.0,412,0,1,255,0.0,0.0,normal
1503,0.0,0,0.04,0.0,REJ,1,0.11,0,tcp,0.0,0.0,255,1.0,0,0,0,http,0.0,1.0,1.0,1,1.0,1.0,0.0,0,0,0,28,1.0,0.0,normal
1505,0.0,1,0.01,0.03,SF,1,0.0,0,tcp,0.0,0.08,38,0.26,0,0,55,ftp,0.02,1.0,0.0,1,0.0,0.0,0.0,170,0,0,145,0.0,0.0,normal
1506,0.0,0,0.03,0.0,SF,3,0.02,0,tcp,0.0,0.0,255,1.0,0,0,182,http,0.0,1.0,0.0,3,0.0,0.0,0.0,886,0,1,29,0.0,0.0,normal
1507,0.0,0,0.01,0.0,SF,21,0.03,0,tcp,0.12,0.0,255,1.0,0,0,255,http,0.01,1.0,0.0,24,0.0,0.0,0.0,950,0,1,160,0.0,0.0,normal
1508,0.0,0,0.0,0.0,SF,1,0.0,0,tcp,0.4,0.0,255,1.0,0,0,302,http,0.0,1.0,0.0,5,0.0,0.0,0.0,3415,0,1,255,0.0,0.0,normal
1509,0.0,0,0.01,0.0,SF,1,0.01,0,tcp,0.0,0.0,255,1.0,0,0,173,http,0.0,1.0,0.0,1,0.01,0.0,0.0,438,0,1,120,0.02,0.0,normal
1510,0.0,0,0.0,0.01,SF,127,0.0,0,udp,0.02,0.0,225,0.88,0,0,44,domain_u,0.0,1.0,0.0,130,0.0,0.0,0.0,74,0,0,255,0.0,0.0,normal
1511,0.0,0,0.12,0.0,SF,8,0.02,0,tcp,0.0,0.0,255,1.0,0,0,334,http,0.0,1.0,0.0,8,0.01,0.0,0.0,2840,0,1,8,0.0,0.0,normal
1512,0.0,1,0.0,0.02,SF,1,0.0,0,tcp,0.0,0.0,109,0.43,0,0,752,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,345,0,1,255,0.0,0.0,normal
1513,0.0,0,0.11,0.0,SF,1,0.04,0,tcp,1.0,0.0,255,1.0,0,0,225,http,0.0,1.0,0.0,2,0.0,0.0,0.0,1675,0,1,9,0.0,0.0,normal
1514,0.0,0,0.0,0.02,SF,1,0.0,0,tcp,0.0,0.0,173,0.68,0,0,1256,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,329,0,1,255,0.0,0.0,normal
1516,0.0,0,0.0,0.01,SF,1,0.0,0,udp,0.0,0.0,224,0.96,0,0,105,private,0.0,1.0,0.0,1,0.0,0.0,0.0,146,0,0,234,0.0,0.0,normal
1517,0.0,0,0.0,0.0,SF,1,0.0,0,tcp,0.11,0.0,255,1.0,0,0,316,http,0.0,1.0,0.0,27,0.0,0.0,0.0,473,0,1,255,0.0,0.0,normal
1518,0.0,0,0.0,0.0,SF,2,0.0,0,tcp,0.0,0.0,255,1.0,0,0,209,http,0.0,1.0,0.0,2,0.0,0.0,0.0,934,0,1,255,0.0,0.0,normal
1519,0.0,0,0.0,0.03,SF,1,0.0,0,tcp,0.0,0.02,124,0.49,0,0,933,smtp,0.01,1.0,0.0,1,0.0,0.0,0.0,332,0,1,255,0.0,0.0,normal
1520,0.0,0,0.44,0.01,SF,11,0.0,0,tcp,0.0,0.01,87,0.44,0,0,9311,ftp_data,0.0,1.0,0.0,11,0.0,0.0,0.0,0,0,1,200,0.0,0.0,normal
